"IsAlert","E1","E2","E3","E4","E5","E6","E7","E8","E9","E10","E11","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
1,0,0,1,16,0.02,319,1,1,1,62,0,102.92,0,767,1.49,0,2017,0,19.9,0,4,15.39
1,0,0,1,16,0.02,319,1,1,1,62,0,102.92,0,767,1.49,0,2017,0,19.9,0,4,15.39
1,0,0,1,-8,0.02,316,1,1,1,62,0,102.99,-0.18,767,1.49,0,2020,0,19.9,0,4,15.37
1,0,0,1,-8,0.02,316,1,1,1,62,0,102.99,-0.18,767,1.49,0,2020,0,19.9,0,4,15.36
1,0,0,1,-8,0.02,316,1,1,1,62,0,102.98,-0.07,767,1.49,0,2023,0,19.9,0,4,15.34
1,0,0,1,-8,0.02,316,1,1,1,62,0,102.98,-0.07,767,1.49,0,2023,0,19.9,0,4,15.33
1,0,0,1,-8,0.02,316,1,1,1,62,0,103.1,-0.28,767,1.49,0,2022,0,19.9,0,4,15.32
1,0,0,1,-8,0.02,316,1,1,1,62,0,103.1,-0.28,767,1.49,0,2022,0,19.9,0,4,15.29
1,0,0,1,-8,0.02,316,1,1,1,62,0,103.16,-0.28,767,1.49,0,2015,0,19.9,0,4,15.3
1,0,0,1,-8,0.02,316,1,1,1,62,0,103.21,-0.28,767,1.49,0,2021,0,19.9,0,4,15.27
1,0,0,1,-8,0.02,316,1,1,1,62,0,103.23,-0.07,767,1.49,0,2022,0,19.5,0,4,15.28
1,0,0,1,-8,0.02,316,1,1,1,62,0,103.22,0,767,1.49,0,2024,0,19.5,0,4,15.27
1,0,0,1,-8,0.02,316,1,1,1,62,0,103.23,0,767,1.49,0,2031,0,19.1,0,4,15.25
1,0,0,1,-8,0.02,316,1,1,1,62,0,103.26,0,767,1.49,0,2036,0,19.1,0,4,15.24
1,0,0,1,-8,0.02,316,1,1,1,62,0,103.35,0,767,1.49,0,2036,0,19.1,0,4,15.24
1,0,0,1,-8,0.02,316,1,1,1,62,0,103.28,0,767,1.49,0,2037,0,19.1,0,4,15.23
1,0,0,1,-8,0.02,316,1,1,1,62,0,103.37,0,767,1.49,0,2027,0,19.1,0,4,15.23
1,0,0,1,-8,0.02,316,1,1,1,62,0,103.48,0,767,1.49,0,2029,0,19.1,0,4,15.21
1,0,0,1,-8,0.02,316,1,1,1,62,0,103.49,0,767,1.49,0,2039,0,19.1,0,4,15.2
1,0,0,1,-8,0.02,316,1,1,1,62,0,103.39,0,767,1.49,0,2042,0,18.6,0,4,15.19
0,0,0,1,32,0.02,384,5,7,0,100,0,103.44,0,767,1.49,0,2054,0,18.2,0,4,15.19
0,0,0,1,32,0.02,384,5,7,0,100,0,103.42,-0.07,767,1.49,0,2048,0,17.8,0,4,15.17
0,0,0,1,32,0.02,384,5,7,0,100,0,103.37,0,767,1.49,0,2032,0,17.8,0,4,15.17
0,0,0,1,32,0.02,384,5,7,0,100,0,103.49,-0.07,767,1.49,0,2032,0,17.8,0,4,15.18
1,0,0,1,-2,0.02,322,1,1,1,62,0,103.6,0,767,1.49,0,2045,0,17.8,0,4,15.18
1,0,0,1,-2,0.02,322,1,1,1,62,0,103.5,-0.07,767,1.49,0,2048,0,18.2,0,4,15.18
1,0,0,1,-2,0.02,322,1,1,1,62,0,103.56,0.07,767,1.49,0,2062,0,18.6,0,4,15.17
1,0,0,1,-2,0.02,322,1,1,1,62,0,103.56,0,767,1.49,0,2065,0,18.6,0,4,15.17
1,0,0,1,-2,0.02,322,1,1,1,62,0,103.63,0,767,1.49,0,2053,0,19.1,0,4,15.16
1,0,0,1,-2,0.02,322,1,1,1,62,0,103.59,0,767,1.49,0,2052,0,19.1,0,4,15.17
1,0,0,1,0,0.02,326,1,1,1,63,0,103.62,-0.07,767,1.49,0,2057,0,19.5,0,4,15.17
1,0,0,1,0,0.02,326,1,1,1,63,0,103.64,-0.18,767,1.49,0,2049,0,19.5,0,4,15.17
1,0,0,1,0,0.02,326,1,1,1,63,0,103.6,0,767,1.49,0,2043,0,19.5,0,4,15.16
1,0,0,1,0,0.02,326,1,1,1,63,0,103.59,-0.07,767,1.49,0,2042,0,19.1,0,4,15.16
1,0,0,1,0,0.02,326,1,1,1,63,0,103.78,-0.18,767,1.49,0,2048,0,16.9,0,4,15.14
1,0,0,1,0,0.02,326,1,1,1,63,0,103.83,-0.07,767,1.49,0,2054,0,15.2,0,4,15.13
1,0,0,1,4,0.02,326,1,1,1,63,0,103.69,0,767,1.49,0,2049,0,13.9,0,4,15.12
1,0,0,1,4,0.02,326,1,1,1,63,0,103.63,-0.07,767,1.49,0,2033,0,13.4,0,4,15.12
1,0,0,1,4,0.02,326,1,1,1,63,0,103.71,0,767,1.49,0,2027,0,13,0,4,15.12
1,0,0,1,4,0.02,326,1,1,1,63,0,103.65,0,767,1.49,0,2026,0,13,0,4,15.11
1,0,0,1,6,0.02,330,1,1,1,63,0,103.68,0,767,1.49,0,2027,0,12.6,0,4,15.13
1,0,0,1,6,0.02,330,1,1,1,63,0,103.68,0,767,1.49,0,2027,0,12.6,0,4,15.12
1,0,0,1,6,0.02,330,1,1,1,63,0,103.51,0,767,1.49,0,2027,0,12.1,0,4,15.1
1,0,0,1,6,0.02,330,1,1,1,63,0,103.51,0,767,1.49,0,2027,0,12.1,0,4,15.11
1,0,0,1,12,0.02,328,1,1,1,62,0,103.46,-0.18,767,1.49,0,2043,0,11.7,0,4,15.11
1,0,0,1,12,0.02,328,1,1,1,62,0,103.46,-0.18,767,1.49,0,2043,0,11.7,0,4,15.13
1,0,0,1,12,0.02,328,1,1,1,62,0,103.44,-0.07,767,1.49,0,2037,0,11.7,0,4,15.13
1,0,0,1,12,0.02,328,1,1,1,62,0,103.44,-0.07,767,1.49,0,2037,0,11.7,0,4,15.13
1,0,0,1,12,0.02,328,1,1,1,62,0,103.49,-0.07,767,1.49,0,2046,0,11.7,0,4,15.12
1,0,0,1,12,0.02,328,1,1,1,62,0,103.49,-0.07,767,1.49,0,2046,0,11.7,0,4,15.12
1,0,0,1,6,0.02,322,1,1,1,62,0,103.26,-0.07,767,1.49,0,2046,0,10.8,0,4,15.11
1,0,0,1,6,0.02,322,1,1,1,62,0,103.26,-0.07,767,1.49,0,2046,0,10.8,0,4,15.09
1,0,0,1,6,0.02,322,1,1,1,62,0,103.16,0,255,3.02,0,2049,0,9.5,0,4,15.07
1,0,0,1,6,0.02,322,1,1,1,62,0,103.16,0,255,3.02,0,2049,0,9.5,0,4,15.07
1,0,0,1,0,0.02,324,1,1,1,63,0,103.09,-0.07,1023,3.02,0,2040,0,9.5,0,4,15.05
1,0,0,1,0,0.02,324,1,1,1,63,0,103.09,-0.07,1023,3.02,0,2040,0,9.5,0,4,15.06
1,0,0,1,4,0.02,320,1,1,1,63,0,102.93,0,255,3.02,0,2019,0,9.5,0,4,15.08
1,0,0,1,4,0.02,320,1,1,1,63,0,102.93,0,255,3.02,0,2019,0,9.5,0,4,15.07
1,0,0,1,4,0.02,320,1,1,1,63,0,102.82,-0.07,767,3.02,0,2026,0,9.5,0,4,15.06
1,0,0,1,4,0.02,320,1,1,1,63,0,102.82,-0.07,767,3.02,0,2026,0,9.5,0,4,15.07
1,0,0,1,4,0.02,320,1,1,1,63,0,102.82,0.07,240,3.02,0,2036,0,9.5,0,4,15.08
1,0,0,1,4,0.02,320,1,1,1,63,0,102.73,0,1023,3.02,0,2035,0,9.5,0,4,15.06
1,0,0,1,4,0.02,320,1,1,1,63,0,102.66,-0.07,767,3.02,0,2037,0,9.5,0,4,15.07
1,0,0,1,4,0.02,320,1,1,1,63,0,102.63,0,767,3.02,0,2029,0,9.5,0,4,15.05
1,0,0,1,4,0.02,320,1,1,1,63,0,102.52,0,767,3.02,0,2030,0,9.5,0,4,15.07
1,0,0,1,4,0.02,320,1,1,1,63,0,102.39,0,767,3.02,0,2029,0,9.5,0,4,15.05
1,0,0,1,4,0.02,320,1,1,1,63,0,102.43,-0.18,767,3.02,0,2029,0,9.5,0,4,15.04
1,0,0,1,4,0.02,320,1,1,1,63,0,102.31,0,767,3.02,0,2025,0,10.8,0,4,15.05
1,0,0,1,4,0.02,320,1,1,1,63,0,102.3,0,767,3.02,0,2023,0,12.1,0,4,15.04
1,0,0,1,4,0.02,320,1,1,1,63,0,102.16,-0.07,767,3.02,0,2032,0,13.4,0,4,15.05
1,0,0,1,4,0.02,320,1,1,1,63,0,102.2,-0.07,767,3.02,0,2048,0,14.3,0,4,15.05
1,0,0,1,4,0.02,320,1,1,1,63,0,102.17,0.18,752,3.02,0,2038,0,15.2,0,4,15.07
1,0,0,1,10,0.02,320,1,1,1,62,0,102.34,0,752,3.02,0,2029,0,16.5,0,4,15.07
1,0,0,1,10,0.02,320,1,1,1,62,0,102.28,-0.39,752,3.02,0,2034,0,17.8,0,4,15.05
1,0,0,1,-12,0.02,320,3,2,1,63,0,101.69,0,767,3.02,0,2025,0,17.8,0,4,15.05
1,0,0,1,-12,0.02,320,3,2,1,63,0,101.77,0.28,767,3.02,0,2000,0,17.8,0,4,15.05
1,0,0,1,-12,0.02,320,3,2,1,63,0,102.12,0,767,3.02,0,1996,0,17.8,0,4,15.04
1,0,0,1,-12,0.02,320,3,2,1,63,0,102.08,0,767,3.02,0,1996,0,17.8,0,4,15.04
1,0,0,1,-20,0.02,317,1,1,1,63,0,101.87,0.07,767,3.02,0,1993,0,17.8,0,4,15.04
1,0,0,1,-20,0.02,317,1,1,1,63,0,101.89,0,767,3.02,0,1993,0,17.8,0,4,15.04
1,0,0,1,-20,0.02,317,1,1,1,63,0,102.04,-0.07,767,3.02,0,1996,0,17.8,0,4,15.04
1,0,0,1,-20,0.02,317,1,1,1,63,0,102.05,0,767,3.02,0,1997,0,17.8,0,4,15.05
1,0,0,1,-20,0.02,318,1,1,1,63,0,101.95,0,767,3.02,0,1995,0,17.8,0,4,15.06
1,0,0,1,-20,0.02,318,1,1,1,63,0,102,0,767,3.02,0,1995,0,18.6,0,4,15.04
1,0,0,1,-20,0.02,318,1,1,1,63,0,102.02,-0.07,767,3.02,0,2002,0,19.1,0,4,15.04
1,0,0,1,-20,0.02,318,1,1,1,63,0,101.91,0,767,4.51,0,2009,0,19.5,0,4,15.03
1,0,0,1,-20,0.02,318,1,1,1,63,0,101.99,0,496,4.51,0,2015,0,19.5,0,4,15.02
1,0,0,1,-20,0.02,318,1,1,1,63,0,101.94,0.07,240,4.51,0,2002,0,19.5,0,4,15.03
1,0,0,1,-28,0.02,317,1,1,1,63,0,102.01,0.07,752,4.51,0,2002,0,19.5,0,4,15.03
1,0,0,1,-28,0.02,317,1,1,1,63,0,101.89,0.18,496,4.51,0,2001,0,19.5,0,4,15.04
1,0,0,1,-28,0.02,317,1,1,1,63,0,101.88,0.07,1008,4.51,0,2002,0,19.5,0,4,15.03
1,0,0,1,-28,0.02,317,1,1,1,63,0,101.93,0.18,496,4.51,0,2004,0,19.1,0,4,15.04
1,0,0,1,-42,0.02,317,1,1,1,63,0,102.01,0.07,1008,4.51,0,2005,0,18.6,0,4,15.01
1,0,0,1,-42,0.02,317,1,1,1,63,0,102.06,0.39,752,4.51,0,2007,0,17.8,0,4,14.99
1,0,0,1,-42,0.02,317,1,1,1,63,0,101.89,0,767,4.51,0,2011,0,16.5,0,4,14.98
1,0,0,1,-42,0.02,317,1,1,1,63,0,101.91,-0.18,767,4.51,0,1997,0,15.6,0,4,15
1,0,0,1,-42,0.02,317,1,1,1,63,0,101.85,0,767,4.51,0,1994,0,15.2,0,4,15.01
1,0,0,1,-42,0.02,317,1,1,1,63,0,101.85,0,767,4.51,0,1994,0,15.2,0,4,15.01
1,0,0,1,-38,0.02,315,1,1,1,62,0,102,0,752,5.99,0,1995,0,15.2,0,4,14.99
1,0,0,1,-38,0.02,315,1,1,1,62,0,102,0,752,5.99,0,1995,0,15.2,0,4,15
1,0,0,1,-38,0.02,315,1,1,1,62,0,101.87,0.07,496,5.99,0,2005,0,14.3,0,4,15.03
1,0,0,1,-38,0.02,315,1,1,1,62,0,101.87,0.07,496,5.99,0,2005,0,14.3,0,4,15.04
1,0,0,1,-20,0.02,318,1,1,1,61,0,101.78,0.18,752,5.99,0,1982,0,13.9,0,4,15.03
1,0,0,1,-20,0.02,318,1,1,1,61,0,101.78,0.18,752,5.99,0,1982,0,13.9,0,4,15.03
1,0,0,1,-20,0.02,318,1,1,1,61,0,101.73,0.28,1008,5.99,0,1987,0,15.2,0,4,15.04
1,0,0,1,-20,0.02,318,1,1,1,61,0,101.73,0.28,1008,5.99,0,1987,0,15.2,0,4,15.03
1,0,0,1,-20,0.02,318,1,1,1,61,0,101.73,0.28,496,4.51,0,2011,0,16.9,0,4,15.03
1,0,0,1,-20,0.02,318,1,1,1,61,0,101.73,0.28,496,4.51,0,2011,0,16.9,0,4,15.03
1,0,0,1,-28,0.02,324,1,1,1,61,0,101.67,0,511,4.51,0,2015,0,18.6,0,4,15.04
1,0,0,1,-28,0.02,324,1,1,1,61,0,101.67,0,511,4.51,0,2015,0,18.6,0,4,15.02
1,0,0,1,-28,0.02,324,1,1,1,61,0,101.58,0.07,240,4.51,0,2005,0,19.1,0,4,15.04
1,0,0,1,-28,0.02,324,1,1,1,61,0,101.58,0.07,240,4.51,0,2005,0,19.1,0,4,15.04
1,0,0,1,-28,0.02,324,1,1,1,61,0,101.77,0,240,4.51,0,1997,0,19.1,0,4,15.04
1,0,0,1,-28,0.02,324,1,1,1,61,0,101.77,0,240,4.51,0,1997,0,19.1,0,4,15.02
1,0,0,1,-28,0.02,324,1,1,1,61,0,101.74,0.07,255,4.51,0,2005,0,19.1,0,4,15.03
1,0,0,1,-28,0.02,324,1,1,1,61,0,101.72,0.07,240,4.51,0,2011,0,19.1,0,4,15
1,0,0,1,-28,0.02,324,1,1,1,61,0,101.58,0.07,240,4.51,0,2002,0,19.1,0,4,15.03
1,0,0,1,-28,0.02,324,1,1,1,61,0,101.74,0.07,240,4.51,0,2000,0,19.1,0,4,15.04
1,0,0,1,-28,0.02,324,1,1,1,61,0,101.83,0.28,240,4.51,0,2002,0,19.1,0,4,15.01
1,0,0,1,-28,0.02,324,1,1,1,61,0,101.7,0.07,240,4.51,0,2001,0,19.1,0,4,15
1,0,0,1,0,0.02,328,1,1,1,60,0,101.72,0.18,240,4.51,0,2005,0,19.1,0,4,15
1,0,0,1,0,0.02,328,1,1,1,60,0,101.83,0,255,4.51,0,2007,0,19.1,0,4,15.01
1,0,0,1,0,0.02,328,1,1,1,60,0,101.92,0,255,4.51,0,2006,0,19.1,0,4,15
1,0,0,1,0,0.02,328,1,1,1,60,0,101.9,0,255,4.51,0,2002,0,19.1,0,4,15
1,0,0,1,0,0.02,328,1,1,1,60,0,101.9,0,255,4.51,0,2008,0,19.1,0,4,15
1,0,0,1,0,0.02,328,1,1,1,60,0,101.94,0,255,4.51,0,2013,0,19.1,0,4,15.01
0,0,0,1,0,0.02,326,6,0,0,100,0,101.85,0,240,4.51,0,2008,0,19.1,0,4,15.01
0,0,0,1,0,0.02,326,6,0,0,100,0,101.89,0.07,240,4.51,0,2006,0,19.5,0,4,15.02
0,0,0,1,0,0.02,326,6,0,0,100,0,101.94,0,240,4.51,0,2012,0,19.5,0,4,15.01
0,0,0,1,0,0.02,326,6,0,0,100,0,101.97,0.07,255,4.51,0,2011,0,19.5,0,4,15
0,0,0,1,0,0.02,327,1,3,0,100,0,101.98,0.18,240,4.51,0,2010,0,19.5,0,4,15.01
0,0,0,1,0,0.02,327,1,3,0,100,0,101.93,0,240,4.51,0,2014,0,19.5,0,4,14.99
0,0,0,1,0,0.02,327,1,3,0,100,0,102.15,0,240,4.51,0,2014,0,19.5,0,4,15.02
0,0,0,1,0,0.02,327,1,3,0,100,0,102.11,0.39,240,4.51,0,2004,0,19.5,0,4,15
0,0,0,1,0,0.02,327,1,3,0,100,0,102.05,0.28,240,4.51,0,2003,0,18.2,0,4,15
0,0,0,1,0,0.02,327,1,3,0,100,0,102.09,0.18,240,4.51,0,2003,0,13.9,0,4,14.98
0,0,0,1,0,0.02,322,1,3,0,100,0,102.07,0.07,240,4.51,0,2001,0,10.8,0,4,14.99
0,0,0,1,0,0.02,322,1,3,0,100,0,102.03,0.28,240,4.51,0,1984,0,9.1,0,4,14.97
0,0,0,1,0,0.02,322,1,3,0,100,0,101.93,0.39,240,4.51,0,1986,0,8.6,0,4,14.98
0,0,0,1,0,0.02,322,1,3,0,100,0,101.9,0.07,255,4.51,0,1989,0,8.6,0,4,14.97
0,0,0,1,10,0.02,322,1,3,0,100,0,101.91,0.07,240,4.51,0,1992,0,8.6,0,4,14.99
0,0,0,1,10,0.02,322,1,3,0,100,0,101.84,0.07,240,4.51,0,1998,0,8.6,0,4,15
0,0,0,1,10,0.02,322,1,3,0,100,0,101.76,0.18,240,4.51,0,2001,0,8.6,0,4,14.99
0,0,0,1,10,0.02,322,1,3,0,100,0,101.71,0,240,4.51,0,1998,0,8.6,0,4,15.01
0,0,0,1,10,0.02,322,1,3,0,100,0,101.58,0.07,240,4.51,0,1989,0,9.1,0,4,15.05
0,0,0,1,10,0.02,322,1,3,0,100,0,101.5,0.18,240,4.51,0,1995,0,10.4,0,4,15.07
0,0,0,1,12,0.02,322,1,3,0,100,0,101.52,0.07,240,4.51,0,2008,0,12.6,0,4,15.11
0,0,0,1,12,0.02,322,1,3,0,100,0,101.47,0.18,240,4.51,0,2015,0,14.3,0,4,15.12
0,0,0,1,12,0.02,322,1,3,0,100,0,101.45,0.28,240,4.51,0,2054,0,16.5,0,4,15.13
0,0,0,1,12,0.02,322,1,3,0,100,0,101.45,0.28,240,4.51,0,2054,0,16.5,0,4,15.15
1,0,0,1,16,0.02,324,1,1,1,61,0,101.56,0.07,240,4.51,0,2018,0,16.9,0,4,15.18
1,0,0,1,16,0.02,324,1,1,1,61,0,101.56,0.07,240,4.51,0,2018,0,16.9,0,4,15.17
1,0,0,1,16,0.02,324,1,1,1,61,0,101.51,0.18,240,4.51,0,2012,0,16.9,0,4,15.16
1,0,0,1,16,0.02,324,1,1,1,61,0,101.51,0.18,240,4.51,0,2012,0,16.9,0,4,15.15
1,0,0,1,16,0.02,324,1,1,1,61,0,101.58,0.28,240,4.51,0,2003,0,16.9,0,4,15.14
1,0,0,1,16,0.02,324,1,1,1,61,0,101.58,0.28,240,4.51,0,2003,0,16.9,0,4,15.13
1,0,0,1,16,0.02,324,1,1,1,61,0,101.45,0.07,240,4.51,0,2005,0,16.9,0,4,15.14
1,0,0,1,16,0.02,324,1,1,1,61,0,101.45,0.07,240,4.51,0,2005,0,16.9,0,4,15.15
1,0,0,1,16,0.02,324,1,1,1,61,0,101.55,0.07,240,4.51,0,1996,0,17.8,0,4,15.13
1,0,0,1,16,0.02,324,1,1,1,61,0,101.55,0.07,240,4.51,0,1996,0,17.8,0,4,15.13
1,0,0,1,12,0.02,326,1,1,1,61,0,101.57,0.07,255,4.51,0,2002,0,18.2,0,4,15.13
1,0,0,1,12,0.02,326,1,1,1,61,0,101.57,0.07,255,4.51,0,2002,0,18.2,0,4,15.11
1,0,0,1,12,0.02,326,1,1,1,61,0,101.7,-0.07,255,4.51,0,2003,0,18.6,0,4,15.1
1,0,0,1,12,0.02,326,1,1,1,61,0,101.65,0,255,4.51,0,2006,0,18.6,0,4,15.1
1,0,0,1,12,0.02,326,1,1,1,61,0,101.61,0,255,4.51,0,2012,0,18.6,0,4,15.11
1,0,0,1,12,0.02,326,1,1,1,61,0,101.69,0,255,4.51,0,2017,0,18.6,0,4,15.12
1,0,0,1,12,0.02,326,1,1,1,61,0,101.78,0.07,240,4.51,0,2012,0,18.2,0,4,15.1
1,0,0,1,12,0.02,326,1,1,1,61,0,101.71,0.18,240,4.51,0,2006,0,18.2,0,4,15.11
1,0,0,1,12,0.02,329,1,1,1,62,0,101.77,0.07,240,4.51,0,2000,0,18.2,0,4,15.07
1,0,0,1,12,0.02,329,1,1,1,62,0,101.89,0.18,240,4.51,0,2002,0,18.2,0,4,15.05
1,0,0,1,12,0.02,329,1,1,1,62,0,102.07,0.18,240,4.51,0,2016,0,18.2,0,4,15.05
1,0,0,1,12,0.02,329,1,1,1,62,0,102.04,0.28,240,4.51,0,2018,0,18.2,0,4,15.04
1,0,0,1,12,0.02,329,1,1,1,62,0,102.06,0,255,4.51,0,2011,0,16.5,0,4,15.04
1,0,0,1,12,0.02,329,1,1,1,62,0,102.1,-0.07,255,4.51,0,2009,0,14.7,0,4,15.04
1,0,0,1,12,0.02,329,1,1,1,62,0,102.11,0,255,4.51,0,2009,0,14.7,0,4,15.04
1,0,0,1,12,0.02,329,1,1,1,62,0,102.15,0,255,4.51,0,2001,0,14.7,0,4,15.06
1,0,0,1,12,0.02,329,1,1,1,62,0,102.28,0,255,4.51,0,2001,0,15.2,0,4,15.06
1,0,0,1,12,0.02,329,1,1,1,62,0,102.3,0,255,4.51,0,1999,0,16.5,0,4,15.09
1,0,0,1,12,0.02,329,1,1,1,62,0,102.19,0.07,240,4.51,0,2002,0,18.6,0,4,15.07
1,0,0,1,12,0.02,329,1,1,1,62,0,102.28,0.18,240,4.51,0,2004,0,19.9,0,4,15.08
1,0,0,1,12,0.02,329,1,1,1,62,0,102.4,0,240,4.51,0,2024,0,20.8,0,4,15.08
1,0,0,1,12,0.02,329,1,1,1,62,0,102.49,0.28,240,4.51,0,2053,0,21.7,0,4,15.07
1,0,0,1,6,0.02,329,1,1,1,62,0,102.61,0.18,240,4.51,0,2045,0,22.6,0,4,15.08
1,0,0,1,6,0.02,329,1,1,1,62,0,102.62,0.07,240,4.51,0,2015,0,22.6,0,4,15.06
1,0,0,1,6,0.02,329,1,1,1,62,0,102.67,0.28,240,4.51,0,2019,0,22.6,0,4,15.1
1,0,0,1,6,0.02,329,1,1,1,62,0,102.78,0.18,240,4.51,0,2016,0,22.6,0,4,15.12
1,0,0,1,6,0.02,329,1,1,1,62,0,102.88,0.07,240,4.51,0,2005,0,22.6,0,4,15.17
1,0,0,1,6,0.02,329,1,1,1,62,0,102.95,0.18,240,4.51,0,2007,0,22.6,0,4,15.27
1,0,0,1,4,0.02,325,1,1,1,62,0,103.09,0.07,240,4.51,0,2011,0,22.6,0,4,15.38
1,0,0,1,4,0.02,325,1,1,1,62,0,103.05,0,240,4.51,0,2015,0,22.6,0,4,15.5
1,0,0,1,4,0.02,325,1,1,1,62,0,103.29,0,240,4.51,0,2019,0,22.1,0,4,15.58
1,0,0,1,4,0.02,325,1,1,1,62,0,103.25,-0.07,240,4.51,0,2016,0,20.8,0,4,15.66
1,0,0,1,6,0.02,328,1,1,1,62,0,103.31,0.07,240,4.51,0,2014,0,19.9,0,4,15.71
1,0,0,1,6,0.02,328,1,1,1,62,0,103.5,0,240,4.51,0,2018,0,19.5,0,4,15.72
1,0,0,1,6,0.02,328,1,1,1,62,0,103.77,0.28,240,4.51,0,2022,0,17.3,0,4,15.76
1,0,0,1,6,0.02,328,1,1,1,62,0,103.77,0.28,240,4.51,0,2022,0,17.3,0,4,15.77
1,0,0,1,6,0.02,328,1,1,1,62,0,103.81,0.07,240,4.51,0,2029,0,16,0,4,15.79
1,0,0,1,6,0.02,328,1,1,1,62,0,103.81,0.07,240,4.51,0,2029,0,16,0,4,15.77
1,0,0,1,-4,0.02,327,1,1,1,62,0,103.79,0.18,240,4.51,0,2038,0,16,0,4,15.77
1,0,0,1,-4,0.02,327,1,1,1,62,0,103.79,0.18,240,4.51,0,2038,0,16,0,4,15.76
1,0,0,0,-4,0.02,327,1,1,1,62,0,104.05,0.18,240,4.51,0,2054,0,16,0,4,15.73
1,0,0,0,-4,0.02,327,1,1,1,62,0,104.05,0.18,240,4.51,0,2054,0,16,0,4,15.69
1,0,0,0,0,0.02,324,1,1,1,62,0,103.93,0.07,240,4.51,0,2058,0,14.7,0,4,15.67
1,0,0,0,0,0.02,324,1,1,1,62,0,103.93,0.07,240,4.51,0,2058,0,14.7,0,4,15.63
1,0,0,0,0,0.02,324,1,1,1,62,0,104.13,0.07,240,4.51,0,2056,0,14.3,0,4,15.58
1,0,0,0,0,0.02,324,1,1,1,62,0,104.13,0.07,240,4.51,0,2056,0,14.3,0,4,15.53
1,0,0,1,0,0.02,324,1,1,1,62,0,104.17,0.28,240,5.99,0,2051,0,13.9,0,4,15.48
1,0,0,1,0,0.02,324,1,1,1,62,0,104.17,0.28,240,5.99,0,2051,0,13.9,0,4,15.46
1,0,0,1,0,0.02,320,1,1,1,62,0,104.07,0.39,752,5.99,0,2045,0,13.9,0,4,15.42
1,0,0,1,0,0.02,320,1,1,1,62,0,104.07,0.39,752,5.99,0,2045,0,13.9,0,4,15.39
1,0,0,1,0,0.02,320,1,1,1,62,0,104.27,0.28,496,5.99,0,2045,0,13.9,0,4,15.38
1,0,0,1,0,0.02,320,1,1,1,62,0,104.27,0.28,496,5.99,0,2045,0,13.9,0,4,15.36
1,0,0,1,14,0.02,322,1,1,1,62,0,104.11,0.39,240,5.99,0,2047,0,13.9,0,4,15.35
1,0,0,1,14,0.02,322,1,1,1,62,0,104.11,0.39,240,5.99,0,2047,0,13.9,0,4,15.34
1,0,0,1,14,0.02,322,1,1,1,62,0,104.27,0.07,240,5.99,0,2045,0,13.9,0,4,15.32
1,0,0,1,14,0.02,322,1,1,1,62,0,104.31,0,240,5.99,0,2048,0,13.9,0,4,15.33
1,0,0,1,4,0.02,322,1,1,1,63,0,104.39,0.18,240,5.99,0,2054,0,13.9,0,4,15.34
1,0,0,1,4,0.02,322,1,1,1,63,0,104.35,0.07,240,5.99,0,2059,0,13.4,0,4,15.34
1,0,0,1,4,0.02,322,1,1,1,63,0,104.4,0.18,240,5.99,0,2062,0,8.4,0,4,15.34
1,0,0,1,4,0.02,322,1,1,1,63,0,104.29,0.28,240,5.99,0,2036,0,7.1,0,4,15.33
0,0,0,1,-4,0.02,320,1,3,0,100,0,104.17,0.18,240,4.51,0,2028,0,6.7,0,4,15.36
0,0,0,1,-4,0.02,320,1,3,0,100,0,104.23,0.18,752,4.51,0,2031,0,6.7,0,4,15.4
0,0,0,1,-4,0.02,320,1,3,0,100,0,104.21,0.18,752,4.51,0,2053,0,6.3,0,4,15.47
0,0,0,1,-4,0.02,320,1,3,0,100,0,104.11,0.18,752,4.51,0,2057,0,5.8,0,4,15.52
0,0,0,1,-4,0.02,320,1,3,0,100,0,104.23,0.07,496,4.51,0,2051,0,4.9,0,4,15.59
0,0,0,1,-4,0.02,320,1,3,0,100,0,104.11,0,1008,4.51,0,2049,0,4.1,0,4,15.65
0,0,0,1,-4,0.02,320,1,3,0,100,0,104.03,0.07,240,4.51,0,2045,0,1.5,0,4,15.68
0,0,0,1,-4,0.02,320,1,3,0,100,0,103.86,0,255,3.02,0,2026,0,0,0,4,15.71
0,0,0,1,-4,0.02,320,1,3,0,100,0,103.7,0,767,3.02,0,1996,0,0,0,4,15.74
0,0,0,1,-4,0.02,320,1,3,0,100,0,103.83,0.07,767,3.02,0,2000,0,0,0,4,15.76
0,0,0,1,-4,0.02,320,1,3,0,100,0,103.67,0,767,3.02,0,2007,0,0,0,4,15.76
0,0,0,1,-4,0.02,320,1,3,0,100,0,103.61,0,1008,3.02,0,2017,0,0,0,4,15.75
0,0,0,1,-4,0.02,320,1,3,0,100,0,103.5,0.07,496,3.02,0,2006,0,0,0,4,15.75
0,0,0,1,-4,0.02,320,1,3,0,100,0,103.37,0.07,752,3.02,0,2009,0,0,0,4,15.75
0,0,0,1,-4,0.02,320,1,3,0,100,0,103.28,0.07,240,3.02,0,2013,0,0,0,4,15.73
0,0,0,1,-4,0.02,320,1,3,0,100,0,103.24,0.07,752,3.02,0,2010,0,0,0,4,15.7
0,0,0,1,4,0.02,321,1,3,0,100,0,103.11,0,1008,3.02,0,2006,0,0,0,4,15.67
